Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
11210,1.0,Very Good,G,VS2,61.5,58.0,6.36,6.39,3.92,5860
5723,0.71,Very Good,H,SI1,60.7,60.0,5.73,5.76,3.49,2266
21113,1.03,Very Good,D,VVS2,62.7,58.0,6.39,6.43,4.02,11677
3767,0.83,Ideal,E,VS2,61.3,56.0,6.06,6.08,3.72,4271
14711,1.2,Very Good,G,SI2,61.7,59.0,6.81,6.86,4.22,5518
25667,0.71,Ideal,I,VVS2,62.4,54.0,5.72,5.75,3.58,2308
267,0.43,Ideal,D,VS2,62.0,55.0,4.86,4.81,3.0,1129
1743,1.03,Premium,E,SI2,62.0,59.0,6.49,6.42,4.0,4974
11312,0.41,Good,J,VS2,64.0,59.0,4.64,4.71,2.99,565
7584,0.36,Very Good,E,SI1,60.8,59.0,4.56,4.59,2.78,631
21832,0.53,Ideal,G,VVS2,62.1,54.0,5.18,5.22,3.23,1893
25544,0.72,Ideal,G,VS1,61.3,56.0,5.77,5.82,3.55,3102
26462,0.32,Ideal,E,VVS1,62.5,56.0,4.38,4.42,2.75,814
20854,0.72,Ideal,I,VS2,62.1,58.0,5.74,5.72,3.57,2347
2036,0.74,Ideal,G,VVS2,61.7,55.0,5.8,5.83,3.59,3922
9996,0.84,Good,G,VS2,63.6,59.0,5.89,5.94,3.76,3370
9398,1.11,Ideal,I,SI1,61.7,57.0,6.61,6.64,4.09,6090
25417,0.32,Very Good,D,SI1,62.7,57.0,4.34,4.37,2.73,589
2454,0.41,Good,J,VS1,63.2,59.0,4.67,4.7,2.96,621
7444,0.6,Ideal,E,SI1,61.3,56.0,5.49,5.44,3.35,1890
1940,1.51,Premium,E,SI1,61.5,58.0,7.38,7.33,4.52,12644
18948,0.4,Premium,H,VS1,62.6,58.0,4.68,4.71,2.94,807
2530,1.27,Premium,J,SI2,60.4,58.0,7.04,7.0,4.24,4660
15234,1.01,Premium,F,SI2,62.5,61.0,6.37,6.33,3.97,4017
25254,0.46,Ideal,D,VS2,61.8,56.0,4.93,4.97,3.06,1291
25696,1.0,Very Good,D,SI1,62.2,58.0,6.34,6.45,3.98,5621
15754,1.01,Very Good,F,SI2,61.8,56.0,6.43,6.38,3.96,4298
24486,0.3,Premium,D,IF,62.1,59.0,4.27,4.29,2.66,1130
7189,0.72,Ideal,D,VS2,62.0,54.8,5.73,5.76,3.56,3543
19790,0.45,Ideal,E,VVS2,61.9,56.0,4.91,4.95,3.05,1337
13032,0.53,Ideal,D,VS2,,56.0,5.2,5.22,3.21,2266
26557,1.07,Ideal,H,SI2,61.0,55.0,6.62,6.65,4.05,4604
22196,0.72,Very Good,H,VS2,60.8,59.0,5.74,5.77,3.55,2550
17024,0.31,Very Good,H,SI1,59.0,57.0,4.4,4.44,2.61,446
4010,0.31,Ideal,G,VVS1,62.8,57.0,4.33,4.3,2.71,977
21136,0.34,Ideal,D,SI1,62.3,57.0,4.48,4.44,2.78,803
22449,0.35,Premium,E,VVS1,60.7,59.0,4.55,4.58,2.77,1044
20962,0.41,Ideal,F,VS1,62.5,57.0,4.76,4.75,2.97,1076
24512,1.05,Premium,E,SI2,60.3,61.0,6.62,6.57,3.98,5400
21856,0.35,Ideal,G,IF,60.7,57.0,4.59,4.61,2.79,959
11405,0.32,Premium,F,VS2,61.2,59.0,4.4,4.42,2.7,645
4498,0.72,Very Good,F,SI1,63.4,58.0,5.69,5.66,3.6,2670
12190,1.51,Ideal,H,VS2,62.5,55.0,7.29,7.34,4.57,10763
19915,0.53,Ideal,G,VS2,61.8,55.0,5.19,5.22,3.21,1577
18590,0.61,Premium,H,SI1,61.2,58.0,5.45,5.43,3.33,1588
2451,0.71,Ideal,F,VS1,61.5,57.0,5.74,5.71,3.52,2839
24331,0.41,Ideal,E,SI2,61.2,56.0,4.81,4.84,2.95,760
14684,0.32,Very Good,H,VS1,63.0,55.0,4.4,4.42,2.78,561
10827,0.3,Premium,D,SI1,58.8,57.0,4.44,4.4,2.6,662
3961,0.34,Ideal,G,SI1,61.8,54.4,4.49,4.52,2.79,531
18297,0.7,Ideal,F,SI1,61.0,56.0,5.75,5.8,3.52,2840
590,0.5,Very Good,J,VS1,61.4,57.8,5.09,5.14,3.15,1034
9904,1.06,Ideal,I,VS2,60.3,57.0,6.61,6.66,4.01,5516
16756,0.37,Ideal,J,VS1,62.4,55.0,4.59,4.64,2.88,487
14163,0.38,Premium,E,SI2,59.9,56.0,4.79,4.72,2.85,596
24194,0.32,Ideal,I,VS2,62.9,57.0,4.4,4.37,2.76,576
17364,1.52,Premium,J,VVS2,58.3,62.0,7.61,7.49,4.4,8427
21619,1.16,Good,F,SI2,63.7,63.0,6.63,6.55,4.2,4476
25156,1.7,Premium,I,VS1,61.5,58.0,7.74,7.64,4.73,8840
4776,0.33,Ideal,G,IF,61.3,57.0,4.42,4.46,2.72,984
18754,0.26,Good,D,VVS2,63.6,56.0,4.06,4.09,2.59,564
19526,0.35,Ideal,I,VS2,62.5,57.0,4.5,4.53,2.82,491
20168,1.08,Very Good,E,SI2,59.8,59.0,6.65,6.73,4.0,4415
7859,0.71,Very Good,E,VS1,62.6,59.0,5.68,5.76,3.58,3464
8192,0.92,Premium,D,SI1,62.5,59.0,6.24,6.14,3.87,5028
23399,0.9,Good,I,VS1,62.8,57.0,6.07,6.16,3.84,3398
13942,0.42,Premium,H,VVS2,62.4,57.0,4.83,4.78,3.0,984
5281,1.06,Ideal,G,VS2,61.9,55.0,6.54,6.57,4.06,6728
26381,0.53,Ideal,D,VS2,61.4,56.0,5.21,5.18,3.19,1783
4727,1.21,Ideal,E,SI1,62.0,56.0,6.83,6.76,4.21,6887
18376,0.4,Ideal,E,SI1,62.5,57.0,4.74,4.7,2.95,907
19964,0.32,Ideal,G,VS1,61.7,55.0,4.43,4.39,2.72,828
24668,0.56,Ideal,G,SI1,62.9,56.0,5.27,5.25,3.31,1345
9020,0.33,Very Good,G,VVS1,61.8,55.0,4.44,4.48,2.76,795
25474,1.0,Very Good,E,SI2,60.6,61.0,6.39,6.44,3.89,4312
18067,0.51,Very Good,F,VS2,62.9,57.0,5.09,5.11,3.21,1569
20004,1.16,Fair,F,VS1,57.8,67.0,6.97,6.84,3.99,7094
4880,1.01,Good,G,SI1,63.7,60.0,6.32,6.28,4.01,5113
361,1.02,Very Good,F,SI2,58.7,63.0,6.49,6.46,3.8,3875
1416,0.54,Very Good,F,VS1,60.0,61.0,5.31,5.26,3.17,1657
21657,0.31,Very Good,G,VS1,63.2,56.0,4.29,4.28,2.71,802
3935,0.83,Ideal,I,SI2,61.2,59.0,6.03,6.06,3.7,2444
24156,0.24,Very Good,D,VVS2,62.4,58.0,3.94,4.01,2.48,552
8382,0.74,Very Good,H,VS1,61.4,56.0,5.81,5.84,3.57,2956
5288,0.51,Very Good,G,VS2,62.5,59.0,5.05,5.1,3.17,1438
7419,0.24,Very Good,E,VVS2,62.8,58.0,3.92,3.95,2.47,478
3766,0.5,Very Good,E,VS2,62.9,59.0,5.06,5.09,3.19,1624
3960,0.44,Very Good,E,SI1,62.2,60.0,4.79,4.86,3.0,810
19755,0.56,Very Good,F,VS1,58.2,60.0,5.38,5.41,3.14,1915
18734,0.71,Ideal,F,VS1,61.9,56.0,5.69,5.72,3.53,3710
10930,0.91,Good,D,SI2,64.1,62.0,6.01,6.06,3.87,3408
9807,0.75,Ideal,D,SI1,61.1,56.0,5.85,5.9,3.59,3712
9603,0.27,Ideal,E,VS1,61.6,56.0,4.14,4.17,2.56,470
24854,0.78,Very Good,G,VS1,61.5,55.0,5.92,5.97,3.66,3472
15298,0.75,Premium,G,SI1,60.4,58.0,5.88,5.84,3.54,2415
13270,0.35,Ideal,G,IF,62.6,57.0,4.51,4.53,2.82,979
9101,0.4,Good,D,SI1,60.3,61.0,4.74,4.78,2.87,667
4590,2.05,Ideal,J,VS1,61.4,59.0,8.16,8.13,5.0,16793
18631,0.34,Premium,G,VS2,62.0,59.0,4.43,4.47,2.76,596
20161,1.13,Ideal,G,VS2,62.7,56.0,6.61,6.65,4.16,6891
25576,0.43,Very Good,E,VVS2,59.3,59.0,4.95,4.97,2.94,1291
24306,1.0,Fair,E,SI1,66.5,55.0,6.21,6.19,4.12,3696
15551,0.73,Very Good,E,SI2,63.2,60.0,5.76,5.71,3.62,2335
5572,0.3,Ideal,E,VVS1,62.5,57.0,4.27,4.3,2.68,862
10642,0.89,Fair,G,SI2,58.9,66.0,6.26,6.16,3.66,2579
8686,0.7,Good,I,VS1,64.4,60.0,5.51,5.58,3.57,2271
25114,1.13,Ideal,F,SI2,61.8,56.0,6.69,6.73,4.15,4984
14442,0.4,Premium,D,VVS2,62.0,61.0,4.72,4.7,2.92,1206
10178,0.7,Ideal,H,SI2,61.6,56.0,5.69,5.71,3.51,2202
3422,0.36,Premium,D,SI1,61.4,58.0,4.59,4.56,2.81,851
10685,1.5,Premium,I,VS1,62.7,59.0,7.25,7.3,4.56,9900
4095,0.72,Good,F,VS2,61.1,60.0,5.72,5.76,3.51,2705
4354,0.9,Very Good,G,SI2,62.0,59.0,6.14,6.19,3.82,3445
6172,0.3,Very Good,G,VS2,61.1,62.0,4.28,4.33,2.63,491
20427,1.62,Premium,G,VS2,62.3,58.0,7.54,7.49,4.68,13702
19141,1.08,Ideal,F,I1,61.8,56.0,6.64,6.62,4.1,3168
4855,0.29,Very Good,E,VS1,60.4,58.0,4.28,4.33,2.6,499
22923,2.02,Fair,I,SI2,64.5,60.0,7.94,7.82,5.08,12592
6746,1.22,Ideal,J,VS1,61.4,58.0,6.85,6.87,4.21,6201
18292,0.3,Good,G,VVS1,64.0,57.0,4.23,4.27,2.72,678
22237,0.23,Good,F,VS2,63.8,57.0,3.93,3.84,2.48,447
25439,0.4,Ideal,E,SI1,61.1,56.0,4.79,4.77,2.92,945
15633,1.0,Fair,H,SI1,55.2,64.0,6.69,6.64,3.68,3830
3318,0.31,Ideal,H,VVS1,61.6,55.0,4.38,4.35,2.69,907
18507,0.52,Premium,E,VS2,60.3,60.0,5.21,5.17,3.13,1815
501,0.71,Premium,G,SI1,58.9,62.0,5.85,5.79,3.43,2181
17768,0.22,Premium,E,VS2,,58.0,3.93,3.89,2.41,404
12977,1.01,Ideal,E,VS2,61.4,57.0,6.44,6.5,3.97,6956
15712,0.9,Very Good,G,SI2,63.5,57.0,6.09,6.13,3.88,3350
19885,0.34,Premium,G,VS2,60.3,58.0,4.53,4.49,2.72,765
7888,0.4,Ideal,D,VS2,61.6,57.0,4.77,4.71,2.92,1050
14798,0.34,Premium,G,VS2,60.2,58.0,4.51,4.56,2.73,596
15103,0.78,Ideal,F,SI2,59.7,57.0,6.01,5.98,3.58,2431
7099,1.07,Ideal,E,VVS2,61.3,56.0,6.53,6.6,4.02,10222
14443,1.53,Very Good,E,SI1,60.8,60.0,7.43,7.51,4.54,12386
10630,1.01,Good,G,VVS2,62.4,59.0,6.32,6.37,3.96,7332
1008,0.39,Premium,E,VS1,58.8,59.0,4.76,4.73,2.79,1097
3757,0.59,Ideal,G,VS2,62.1,57.0,5.36,5.39,3.34,1774
7352,1.0,Ideal,G,VS2,62.1,57.0,6.42,6.37,3.97,6612
5083,1.0,Very Good,D,SI1,59.3,61.0,6.45,6.5,3.84,5987
15984,0.81,Ideal,G,SI2,61.7,57.0,5.98,6.01,3.7,2459
24937,0.71,Ideal,H,VVS1,62.0,57.0,5.71,5.75,3.55,2739
25248,0.33,Very Good,F,VS1,59.1,60.0,4.48,4.52,2.66,772
16137,0.34,Ideal,G,VS1,60.6,57.0,4.52,4.57,2.75,720
22231,1.23,Ideal,G,VS1,61.2,56.0,6.92,6.98,4.25,9119
22813,1.41,Premium,H,SI2,59.1,57.0,7.41,7.34,4.36,7106
7442,0.32,Ideal,H,IF,62.0,55.0,4.39,4.42,2.73,814
9837,0.31,Ideal,D,VS2,61.5,56.0,4.37,4.35,2.68,942
21758,0.26,Good,E,IF,59.6,61.0,4.13,4.16,2.47,597
11219,0.3,Premium,G,VVS1,60.7,58.0,4.34,4.36,2.64,789
13604,1.1,Very Good,G,SI1,59.4,58.0,6.72,6.79,4.01,4997
13670,0.77,Very Good,H,VVS2,61.1,56.0,5.89,5.92,3.61,3208
4293,0.57,Ideal,D,VS2,62.1,56.0,5.34,5.29,3.3,1963
13814,0.52,Premium,E,VS2,60.9,58.0,5.2,5.18,3.16,1646
17459,0.5,Ideal,E,SI2,61.8,58.0,5.08,5.11,3.15,1104
8483,0.3,Good,J,VS1,63.4,57.0,4.23,4.26,2.69,394
11992,0.34,Ideal,G,VS2,61.8,56.0,4.48,4.52,2.78,596
19325,0.64,Premium,F,SI1,60.1,60.0,5.62,5.57,3.36,1901
19384,1.58,Premium,D,SI2,59.6,59.0,7.67,7.61,4.55,10934
1413,0.98,Fair,G,SI2,66.6,56.0,6.12,6.02,4.04,3332
1661,1.03,Very Good,G,VS1,61.3,56.1,6.5,6.52,3.99,7511
21448,1.35,Good,I,VS2,59.2,65.0,7.18,7.13,4.23,5610
11578,1.05,Ideal,F,VVS1,,57.0,6.5,6.41,4.05,9784
22440,1.01,Very Good,G,SI2,63.1,55.0,6.36,6.31,4.0,3507
18317,0.39,Good,I,VS1,63.1,58.0,4.68,4.61,2.93,737
23783,0.43,Very Good,D,SI2,63.4,57.0,4.81,4.78,3.04,858
21800,0.91,Good,F,SI1,63.7,58.0,6.1,6.17,3.91,3993
2641,0.32,Premium,H,VS1,61.6,59.0,4.37,4.39,2.7,524
15435,0.55,Ideal,F,VVS1,62.1,56.0,5.25,5.28,3.27,2359
23605,2.03,Ideal,I,VS2,59.9,60.0,8.17,8.27,4.92,15826
22358,1.2,Very Good,H,SI2,62.0,58.0,6.76,6.91,4.24,5280
3433,1.09,Ideal,F,VS2,60.9,54.0,6.73,6.66,4.08,7520
2157,1.5,Ideal,H,SI2,62.8,55.0,7.27,7.31,4.58,8614
22480,0.38,Ideal,F,VS2,62.1,53.8,4.66,4.67,2.9,789
21634,0.72,Premium,E,VS2,60.4,61.0,5.79,5.76,3.49,3024
7438,0.48,Ideal,G,SI2,62.0,54.0,5.04,5.06,3.13,841
21173,0.95,Premium,F,SI1,62.9,59.0,6.24,6.13,3.89,4682
16608,0.91,Ideal,E,SI1,61.0,57.0,6.27,6.32,3.84,4706
25416,0.31,Premium,G,VS1,62.4,58.0,4.31,4.34,2.7,625
21301,2.23,Very Good,G,I1,63.5,57.0,8.24,8.2,5.22,7006
20127,1.39,Very Good,I,VS1,62.2,57.0,7.17,7.1,4.44,7893
16425,0.72,Premium,F,SI1,61.6,60.0,5.79,5.73,3.55,2314
5072,0.31,Premium,H,VS1,61.1,59.0,4.35,4.36,2.66,544
9662,0.52,Ideal,F,VS1,62.1,56.0,5.14,5.2,3.2,1767
10237,0.47,Ideal,G,IF,62.1,54.0,4.99,5.02,3.11,1814
25121,2.01,Premium,J,SI1,62.3,59.0,8.03,7.97,4.98,12048
23742,0.36,Good,H,VS2,63.5,54.0,4.55,4.59,2.9,568
16798,0.9,Premium,G,VS2,59.6,61.0,6.25,6.2,3.71,4022
5250,0.76,Premium,F,SI1,62.7,58.0,5.83,5.78,3.64,2631
11955,0.5,Ideal,J,VS2,61.7,57.0,5.09,5.12,3.15,875
24259,1.28,Ideal,H,VS2,62.3,56.0,6.97,6.89,4.32,7098
10211,1.03,Very Good,G,I1,60.8,57.0,6.51,6.55,3.97,3018
22643,0.33,Very Good,G,VVS1,61.2,60.0,4.42,4.44,2.71,868
2293,0.51,Premium,G,SI1,62.0,56.0,5.14,5.12,3.18,1250
15640,0.54,Ideal,G,SI1,61.9,55.0,5.24,5.26,3.25,1736
18401,1.28,Premium,J,SI1,61.9,56.0,7.13,7.0,4.37,5290
5699,0.92,Ideal,J,SI1,61.7,57.0,6.21,6.26,3.85,3181
5945,1.0,Good,I,VVS2,57.4,59.0,6.61,6.53,3.77,4032
4938,0.38,Ideal,F,VVS1,,53.0,4.63,4.67,2.9,1096
2170,0.28,Very Good,H,VS2,61.6,57.0,4.22,4.25,2.61,429
11437,0.42,Ideal,G,SI1,62.2,53.0,4.85,4.86,3.02,777
16315,0.91,Very Good,F,SI1,62.2,57.0,6.19,6.25,3.87,4108
21559,1.01,Premium,E,SI1,59.0,59.0,6.6,6.56,3.88,5226
24676,0.36,Premium,H,SI1,63.0,55.0,4.54,4.51,2.85,648
21891,0.52,Premium,I,VS1,59.6,60.0,5.17,5.14,3.07,1141
13901,1.32,Premium,H,SI1,61.5,61.0,7.05,6.97,4.31,7163
16277,0.9,Very Good,J,SI2,63.6,58.0,6.07,6.1,3.87,2860
14563,0.9,Very Good,E,SI1,63.2,54.0,6.1,6.17,3.88,4382
8248,1.09,Premium,G,IF,61.3,58.0,6.64,6.6,4.06,10065
4695,0.9,Ideal,G,SI1,,56.0,6.2,6.14,3.84,3931
2685,0.3,Good,H,SI1,63.9,55.0,4.24,4.27,2.72,421
21788,0.53,Ideal,D,SI1,61.7,56.0,5.15,5.23,3.2,1631
1376,0.23,Very Good,G,VVS2,58.1,59.0,4.09,4.03,2.36,438
17321,0.7,Ideal,E,VS2,62.5,55.0,5.73,5.7,3.57,2693
14104,1.31,Very Good,I,SI1,62.6,59.0,6.97,6.86,4.33,6686
4651,0.75,Ideal,I,SI1,61.8,55.0,5.83,5.85,3.61,2871
7976,0.3,Very Good,F,SI2,62.6,61.0,4.2,4.24,2.64,394
3413,2.01,Ideal,H,SI1,62.8,54.0,8.03,8.08,5.05,18186
14787,0.42,Ideal,E,SI1,61.5,55.0,4.82,4.9,2.99,773
23350,0.3,Premium,F,SI2,61.3,58.0,4.33,4.28,2.64,506
10918,0.72,Ideal,F,SI1,61.5,58.0,5.72,5.76,3.53,2642
4272,1.7,Ideal,G,VVS1,61.0,56.0,7.67,7.62,4.66,18445
23775,0.72,Very Good,I,VS1,63.7,57.0,5.66,5.7,3.62,2441
3570,1.02,Premium,G,SI2,62.5,58.0,6.42,6.34,3.99,3656
13253,1.21,Ideal,E,SI1,61.9,57.0,6.88,6.79,4.23,7424
22198,0.42,Ideal,I,VS1,62.0,55.0,4.83,4.85,3.0,773
11832,0.7,Very Good,F,SI1,60.6,58.0,5.73,5.78,3.49,2231
495,0.58,Ideal,D,SI2,61.2,57.0,5.38,5.41,3.3,1436
17567,0.31,Fair,F,VVS2,56.9,59.0,4.45,4.48,2.54,757
11037,1.01,Premium,D,SI1,60.7,58.0,6.42,6.49,3.92,5599
18043,1.33,Premium,G,VS1,62.7,58.0,7.01,6.96,4.38,9876
6436,1.2,Ideal,H,SI1,62.7,55.0,6.76,6.73,4.23,6512
1628,0.29,Ideal,G,VVS1,62.3,55.0,4.25,4.29,2.66,607
11292,0.9,Very Good,H,SI2,62.3,61.0,6.15,6.17,3.84,3481
10881,0.42,Ideal,D,VS2,61.2,56.0,4.84,4.8,2.95,1103
7312,2.01,Very Good,G,SI2,63.3,58.0,8.01,8.05,5.08,15563
23041,0.7,Ideal,D,SI1,62.5,56.0,5.67,5.73,3.56,2612
25457,2.04,Good,J,VS2,59.6,56.0,8.26,8.31,4.94,13550
16493,2.0,Premium,G,SI1,59.3,60.0,8.19,8.13,4.84,14918
12074,0.45,Premium,E,SI1,62.8,58.0,4.88,4.84,3.05,1091
2241,0.43,Premium,G,VS2,59.1,60.0,4.93,4.88,2.9,1113
24203,0.71,Premium,H,SI2,62.7,57.0,5.71,5.64,3.56,2231
13089,1.39,Premium,I,I1,62.6,57.0,7.15,7.1,4.46,3985
6533,1.61,Very Good,G,SI1,,56.0,7.44,7.54,4.69,12028
5190,1.52,Good,J,VS2,63.3,56.0,7.27,7.33,4.62,7370
12919,0.3,Ideal,G,SI2,61.7,57.0,4.26,4.3,2.64,382
1048,0.32,Ideal,G,VS1,62.3,54.0,4.39,4.37,2.73,828
5389,0.4,Premium,E,SI1,60.1,59.0,4.76,4.82,2.88,737
15976,0.5,Ideal,D,VS2,62.8,56.0,5.08,5.04,3.18,1845
11853,1.01,Premium,F,VS1,61.7,58.0,6.4,6.43,3.96,7372
26887,1.69,Very Good,E,SI2,62.6,59.0,7.53,7.61,4.74,10317
19223,1.09,Ideal,F,SI1,62.0,56.0,6.61,6.56,4.08,5768
13602,0.41,Ideal,D,VS1,62.6,55.0,4.75,4.77,2.98,1019
25281,0.43,Premium,D,SI1,62.4,60.0,4.82,4.79,3.0,1022
4033,0.72,Ideal,I,VS2,61.1,56.0,5.76,5.82,3.54,2337
22312,0.91,Premium,F,SI2,62.5,56.0,6.21,6.15,3.86,3822
13289,0.71,Ideal,E,VS2,62.7,57.0,5.66,5.64,3.54,2817
8790,0.4,Ideal,I,VS1,,56.0,4.72,4.68,2.96,945
25463,1.05,Premium,E,VVS2,59.6,60.0,6.61,6.58,3.93,9858
7765,0.91,Ideal,G,SI1,62.0,54.0,6.23,6.26,3.87,4453
11528,0.34,Premium,H,VVS2,61.4,58.0,4.5,4.46,2.75,880
13773,0.71,Very Good,G,SI2,63.4,56.0,5.71,5.6,3.59,1740
7290,0.24,Very Good,E,VVS1,63.1,55.0,3.96,4.0,2.51,485
7614,0.34,Ideal,F,VVS1,61.1,56.0,4.5,4.53,2.76,1174
987,0.3,Very Good,G,VVS1,62.5,56.0,4.25,4.29,2.67,753
11082,1.37,Ideal,G,VVS1,62.6,55.0,7.07,7.12,4.44,12342
13779,0.53,Very Good,F,SI1,60.9,56.0,5.21,5.23,3.18,1291
25838,0.3,Ideal,H,VS2,61.9,57.0,4.28,4.31,2.66,491
13216,1.08,Ideal,H,SI1,60.0,58.0,6.69,6.66,4.01,5867
14940,0.7,Good,H,SI1,63.8,58.0,5.66,5.59,3.59,2176
23867,0.3,Ideal,E,VS2,62.2,56.0,4.28,4.3,2.67,658
20056,0.37,Premium,F,SI1,61.6,59.0,4.67,4.62,2.86,791
15971,0.31,Very Good,E,VVS2,61.5,55.0,4.37,4.41,2.7,710
8001,2.32,Good,J,SI1,60.3,61.0,8.56,8.52,5.15,13654
8081,0.9,Good,I,SI2,60.7,58.0,6.17,6.21,3.76,3057
19501,0.46,Ideal,G,IF,62.5,57.0,4.89,4.94,3.07,1441
10186,0.4,Ideal,D,VS2,62.1,53.0,4.77,4.8,2.97,890
22460,0.31,Premium,F,VS2,62.3,59.0,4.3,4.33,2.69,625
4597,1.13,Premium,H,VS2,60.6,58.0,6.81,6.72,4.1,5885
1158,0.42,Premium,E,VS1,62.2,59.0,4.79,4.76,2.97,1181
21358,1.21,Ideal,I,VVS2,62.2,55.0,6.79,6.83,4.23,7134
22739,0.5,Very Good,D,SI1,60.8,58.0,5.07,5.13,3.1,1436
15718,0.33,Premium,E,SI1,62.2,59.0,4.41,4.43,2.75,579
4646,1.01,Ideal,F,SI1,60.0,56.0,6.55,6.49,3.91,5274
15248,0.35,Ideal,E,VVS1,61.9,56.0,4.53,4.55,2.81,905
22740,2.01,Premium,I,SI1,62.4,61.0,8.01,7.99,4.99,15528
24783,2.27,Ideal,G,SI1,61.1,60.0,8.46,8.42,5.16,18343
8346,0.33,Ideal,G,IF,61.6,55.0,4.51,4.48,2.77,1052
13940,0.35,Premium,D,SI1,60.1,61.0,4.59,4.56,2.75,827
202,0.9,Very Good,J,SI1,63.6,57.0,6.07,6.1,3.87,3225
1308,0.57,Premium,E,SI2,61.0,60.0,5.32,5.36,3.26,1228
22963,1.22,Ideal,H,SI1,62.1,56.0,6.87,6.81,4.25,6388
1924,0.31,Ideal,E,VS2,61.5,56.0,4.34,4.37,2.68,680
23984,2.02,Very Good,J,SI2,59.2,60.0,8.27,8.39,4.91,11757
16743,0.91,Good,F,SI1,64.0,57.0,6.17,6.08,3.92,3363
1945,0.9,Very Good,I,VS2,61.4,58.0,6.22,6.25,3.83,4089
15769,0.9,Fair,F,VS1,65.7,59.0,5.96,5.92,3.9,3750
19283,0.38,Ideal,G,VVS2,61.0,56.0,4.67,4.71,2.86,943
10819,0.3,Good,D,VS2,64.1,57.0,4.25,4.21,2.71,608
17611,0.41,Ideal,D,SI2,62.3,57.0,4.78,4.75,2.97,876
25989,1.03,Very Good,G,I1,63.2,58.0,6.44,6.34,4.04,2988
21872,0.4,Good,E,SI1,63.3,56.0,4.68,4.74,2.98,687
20535,1.93,Premium,H,VS1,60.5,60.0,7.98,8.06,4.85,16941
22405,2.11,Very Good,G,SI2,62.2,60.0,8.15,8.19,5.08,16188
3353,0.38,Ideal,F,SI1,61.7,56.0,4.68,4.72,2.9,766
15876,0.5,Ideal,F,VVS2,60.5,56.0,5.15,5.09,3.1,2210
21245,1.14,Very Good,F,VVS2,63.3,56.0,6.56,6.71,4.2,8912
24212,0.81,Very Good,E,SI1,60.3,60.0,6.07,6.1,3.67,2797
15202,0.41,Very Good,G,VS2,60.5,56.0,4.81,4.85,2.92,834
19899,1.51,Ideal,G,VS2,62.1,55.0,7.38,7.33,4.56,14482
19016,0.51,Premium,F,VS1,60.3,57.0,5.22,5.2,3.14,1799
4012,0.5,Good,D,SI1,63.7,56.0,5.05,5.09,3.23,1436
20667,1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,4241
11622,0.82,Ideal,E,SI1,61.8,55.0,5.97,6.01,3.7,3588
16202,0.23,Very Good,F,VVS2,60.0,57.0,4.0,4.04,2.41,530
6378,1.5,Good,E,I1,62.4,64.0,7.22,7.26,4.52,4989
4817,0.7,Very Good,E,VS1,62.5,56.0,5.64,5.68,3.54,3063
379,0.31,Good,G,VS2,63.1,58.0,4.3,4.35,2.73,544
5623,0.55,Very Good,E,VS1,61.6,55.0,5.26,5.28,3.25,1986
21497,0.9,Very Good,H,VS1,62.3,59.0,6.12,6.17,3.83,4592
11142,2.12,Premium,I,VS2,61.5,58.0,8.3,8.26,5.09,17254
19182,1.03,Ideal,H,SI1,59.8,57.0,6.64,6.57,3.95,5018
11149,0.71,Good,I,VVS1,63.8,56.0,5.7,5.65,3.62,2572
5763,0.36,Ideal,D,SI1,60.3,56.0,4.61,4.65,2.79,663
1719,0.31,Ideal,D,VS2,62.2,54.0,4.34,4.31,2.69,942
22097,0.37,Premium,G,SI1,60.0,57.0,4.7,4.67,2.81,708
24368,0.35,Ideal,E,VS2,61.5,55.0,4.52,4.56,2.79,767
22017,1.74,Ideal,I,VS1,61.8,56.0,7.69,7.73,4.77,15189
12671,0.3,Ideal,F,IF,62.0,56.0,4.31,4.33,2.68,886
8797,0.62,Ideal,I,VVS2,62.6,57.0,5.47,5.5,3.44,1615
2194,1.02,Premium,E,SI1,61.5,58.0,6.51,6.46,3.99,5278
24929,1.1,Ideal,G,SI2,62.5,55.0,6.61,6.66,4.15,5407
4945,0.54,Ideal,H,VVS2,61.6,56.0,5.24,5.27,3.24,1639
10575,1.0,Good,F,VS1,64.2,60.0,6.18,6.28,4.0,6389
2647,0.7,Very Good,J,SI1,61.1,60.0,5.66,5.7,3.47,1959
10603,1.52,Premium,D,SI2,61.4,54.0,7.51,7.43,4.59,10308
2050,2.02,Ideal,H,SI1,62.3,56.0,8.11,8.06,5.04,12332
24644,1.09,Ideal,G,VS2,62.3,57.0,6.6,6.57,4.1,6480
25761,1.24,Premium,H,SI2,62.3,58.0,6.84,6.8,4.25,4444
6678,2.09,Premium,H,SI2,62.1,58.0,8.22,8.17,5.09,17156
843,1.01,Premium,E,VS2,59.3,58.0,6.53,6.49,3.86,7240
5487,1.04,Very Good,H,SI2,60.2,60.0,6.52,6.57,3.94,4332
6186,0.39,Ideal,H,SI1,61.9,55.7,4.66,4.71,2.9,654
6265,1.2,Very Good,E,SI2,63.3,55.0,6.77,6.73,4.27,5645
13996,0.91,Very Good,H,VS1,62.7,63.0,6.1,6.03,3.8,3881
211,0.58,Ideal,E,SI1,61.6,55.0,5.33,5.38,3.3,1636
1803,1.22,Premium,G,SI1,60.7,59.0,6.92,6.96,4.21,6492
